"filename", "language", "CMake", "JSON", "Swift", "HTML", "XML", "C++", "YAML", "Dart", "Markdown", "JSON with Comments", "Gradle", "Java Properties", "CMake Cache", "C", "comment", "blank", "total"
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\.cmake\api\v1\reply\index-2025-05-03T08-02-57-0727.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\.cmake\api\v1\reply\cache-v2-81d468784a74c3a195e2.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\.cmake\api\v1\reply\cmakeFiles-v1-f4ac740718caaaaecc33.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\.cmake\api\v1\reply\codemodel-v2-6ac9c26d77193d7cff83.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\.cmake\api\v1\reply\index-2025-05-03T08-03-03-0215.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\armeabi-v7a\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\.cmake\api\v1\reply\cache-v2-a1f7002afad0b5b1329e.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\.cmake\api\v1\reply\cmakeFiles-v1-95be43b30070c3f91f9b.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\.cmake\api\v1\reply\codemodel-v2-0c0a76968fcfef52d44d.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\.cmake\api\v1\reply\index-2025-05-03T08-03-07-0918.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\.cmake\api\v1\reply\cache-v2-cc0ab85a893b54bd5100.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\.cmake\api\v1\reply\cmakeFiles-v1-3b7685a3173377b1141b.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\.cmake\api\v1\reply\codemodel-v2-7a8c7bdb90cf3b41dd1e.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\.cmake\api\v1\reply\index-2025-05-03T08-03-09-0941.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\x86_64\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\.cmake\api\v1\reply\cache-v2-511efb73aec636dfe04d.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\.cmake\api\v1\reply\cmakeFiles-v1-bf867746cc1dfa9971cf.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\.cmake\api\v1\reply\codemodel-v2-4a91bdbe2985827f4ef6.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\.cmake\api\v1\reply\directory-.-RelWithDebInfo-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\.cmake\api\v1\reply\index-2025-05-20T09-36-54-0630.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\arm64-v8a\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\.cmake\api\v1\reply\cache-v2-27322c00dabe0d289860.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\.cmake\api\v1\reply\cmakeFiles-v1-b846f3a4e6fe5c2a6155.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\.cmake\api\v1\reply\codemodel-v2-f7fb46c89711406ab0c8.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\.cmake\api\v1\reply\directory-.-RelWithDebInfo-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\.cmake\api\v1\reply\index-2025-05-20T09-36-56-0215.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\armeabi-v7a\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\.cmake\api\v1\reply\cache-v2-8de08ffad1025213fb99.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\.cmake\api\v1\reply\cmakeFiles-v1-ae2643dd368182f39201.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\.cmake\api\v1\reply\codemodel-v2-5da19380945983da5dc7.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\.cmake\api\v1\reply\directory-.-RelWithDebInfo-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\.cmake\api\v1\reply\index-2025-05-20T09-36-57-0707.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
